IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
DOCK7,-0.121433847,-0.066619679,-0.093873954,-0.104087841,-0.106571717,-0.072281761,-0.136978089,-0.165838643,-0.178805416,-0.169423709,-0.163302779,-0.160801306,FALSE
GPRC5A,-0.310818047,-0.319854348,-0.315993807,-0.31282228,-0.315646752,-0.31592121,-0.304113573,-0.29027115,-0.275787727,-0.28916563,-0.294254352,-0.274371911,FALSE
SLC48A1,-0.304032851,-0.307759099,-0.298818665,-0.27011059,-0.279430472,-0.279898227,-0.207824983,-0.188938659,-0.253960098,-0.143059827,-0.17350105,-0.203139485,FALSE
TLN2,-0.292708156,-0.30224441,-0.294435392,-0.283652234,-0.281943782,-0.260896457,-0.303354665,-0.307266854,-0.308199373,-0.258782466,-0.264413991,-0.266684942,FALSE
NTN4,-0.271915934,-0.270260981,-0.274234712,-0.261875678,-0.229953201,-0.255099269,0.187353691,0.115475,0.130634517,0.12967723,0.062826587,-0.028175036,FALSE
KEAP1,0.054636834,0.06362327,0.04475237,-0.126691991,-0.123375466,-0.11654712,0.191060002,0.228734531,0.106679248,-0.035039003,-0.035136373,-0.060880701,FALSE
ATP13A4,-0.316529793,-0.333457505,-0.317460009,-0.320286983,-0.328299303,-0.334694049,-0.321284332,-0.319762193,-0.318198294,-0.30446794,-0.3112323,-0.310591776,FALSE
FBLN1,-0.297975277,-0.3085956,-0.295501082,-0.286067511,-0.298165145,-0.301155808,0.153060325,0.110477509,0.071582319,0.311326934,0.213322066,0.155893995,FALSE
CASP8AP2,-0.325376783,-0.319354481,-0.325430616,-0.32646545,-0.330239555,-0.329388845,-0.323635825,-0.32694829,-0.308645625,-0.317240854,-0.319482908,-0.300824383,TRUE
C17orf96,-0.243090414,-0.227249711,-0.235405778,-0.251187347,-0.237583966,-0.242669363,-0.277302815,-0.275903161,-0.268613819,-0.25979712,-0.257774441,-0.256920474,FALSE
SLC17A1,-0.322085388,-0.327382349,-0.320855465,-0.31946309,-0.321536293,-0.327859057,-0.328244078,-0.319376405,-0.312947863,-0.325827705,-0.319728871,-0.301394032,FALSE
DCTD,-0.125706555,-0.06478209,-0.094204111,-0.108107533,-0.093796395,-0.095035575,-0.213871572,-0.202103124,-0.177089111,-0.162331373,-0.17376329,-0.172425615,FALSE
MAP4K3,-0.228637135,-0.262180434,-0.278143338,-0.245845921,-0.253819027,-0.264357297,-0.204808044,-0.166880422,-0.193637337,-0.224204628,-0.231101938,-0.213787311,FALSE
NFE2,-0.322025443,-0.331025689,-0.323507347,-0.284240938,-0.299726679,-0.305985946,-0.317474091,-0.32741754,-0.315444019,-0.304011998,-0.299735706,-0.287747323,FALSE
BTN2A1,-0.080176249,-0.110503024,-0.116347884,-0.074423095,-0.051134217,-0.088700818,0.01300002,0.055069099,0.042417949,0.022625465,0.032690348,0.05773773,FALSE
BIN1,0.000397374,0.025993417,-0.057019045,0.050056899,0.037524982,0.090306815,-0.284576367,-0.28072439,-0.281561169,-0.292916664,-0.292672955,-0.276900961,TRUE
SLC2A3,-0.010876628,-0.077007305,0.126291436,0.027223452,0.052775523,0.166388563,-0.304407416,-0.306118495,-0.288571024,-0.300281951,-0.293459313,-0.286463237,FALSE
GAD1,-0.095671661,-0.146642401,-0.150698417,-0.277485941,-0.278401023,-0.267735257,-0.315139296,-0.310190039,-0.305510568,-0.31522385,-0.315009277,-0.314697878,FALSE
AK9,-0.328439502,-0.333379987,-0.33177269,-0.326924434,-0.329464172,-0.324457203,-0.293153148,-0.301438748,-0.30280295,-0.298999521,-0.29951217,-0.3133647,FALSE
SNRNP27,0.498310224,0.501989695,0.3641843,0.166096884,0.187455183,0.156504073,0.549930727,0.530444044,0.497149874,0.295379167,0.280280191,0.360456343,FALSE
PPAPDC1B,-0.239057113,-0.324099375,-0.3059578,-0.240134181,-0.26073118,-0.319291703,-0.297083768,-0.301852307,-0.287480602,-0.288711858,-0.290621335,-0.282861067,FALSE
XRCC2,-0.129089718,0.123905106,-0.046218144,-0.104538791,-0.135187633,-0.045060961,-0.04489269,-0.083158344,-0.049640305,-0.086571401,-0.09613994,-0.047683862,TRUE
CTU2,-0.313383818,-0.317640064,-0.313245425,-0.31421199,-0.317757415,-0.315385843,-0.301974425,-0.301176802,-0.291988533,-0.288810525,-0.303642658,-0.304391696,FALSE
METTL2A,-0.174837341,-0.15104072,-0.149608241,-0.227908721,-0.247387414,-0.25154136,-0.1152928,-0.138887499,-0.165847756,-0.215614086,-0.246010905,-0.212268491,FALSE
CIAO1,-0.032895861,0.085249988,-0.010498157,-0.025895729,-0.066748825,-0.070466593,0.100866602,0.070398557,0.007543259,-0.019177619,0.040970977,0.03618431,FALSE
DEPDC1B,-0.03088328,-2.43E-05,-0.021104562,-0.086815233,-0.113372891,-0.055926956,-0.158377834,-0.158456125,-0.126837891,-0.151130015,-0.150643504,-0.047981483,FALSE
SMARCC2,-0.289716112,-0.273154187,-0.282348697,-0.272224129,-0.279618976,-0.267217313,-0.273548401,-0.27891191,-0.283975298,-0.273822549,-0.271616122,-0.264920664,FALSE
HMCES,-0.116554885,-0.151820436,-0.127039568,-0.151431299,-0.135356115,-0.155412124,-0.013300101,0.089009468,0.027396954,-0.018017136,0.059885558,0.044272373,FALSE
LMNA,0.984479878,0.677904129,1.158314025,1.762329514,1.569283928,1.356163605,0.59875804,0.665016255,0.656998662,0.755028913,0.7248834,0.702748365,TRUE
SLC7A1,2.039256897,1.651215253,1.669090378,1.455801908,1.665542026,1.562104158,0.571464272,0.670187245,0.468316529,0.685837775,0.547573107,0.324059149,FALSE
IPO9,-0.060931002,-0.046653828,-0.088764574,-0.050268497,-0.008525514,-0.047096399,-0.102489313,-0.115160013,-0.174210668,-0.162598787,-0.144194574,-0.232729047,FALSE
ALX1,-0.267525557,-0.276898064,-0.278850258,-0.258797766,-0.27884811,-0.27593786,-0.316493567,-0.313467801,-0.305492507,-0.310970011,-0.309980783,-0.314702205,FALSE
C11orf80,-0.31081817,-0.315437008,-0.304324779,-0.293543551,-0.300068038,-0.304787283,-0.206666084,-0.215698411,-0.203432572,-0.197550305,-0.205080271,-0.211980863,FALSE
RHOQ,0.269047778,0.24083213,0.335497598,0.580590617,0.553119848,0.404007567,-0.086941795,-0.105131768,-0.071212825,-0.054047116,-0.036200597,-0.076327178,FALSE
CHMP4C,-0.32385708,-0.327990649,-0.324087095,-0.327300956,-0.321898895,-0.327796336,-0.193352647,-0.163079581,-0.086214593,-0.146074116,-0.145326003,0.046751332,FALSE
TAF7L,-0.315888905,-0.332870122,-0.327510229,-0.326546524,-0.321411763,-0.328241354,-0.304942764,-0.314475992,-0.295606466,-0.305464501,-0.307445196,-0.311098536,FALSE
SLC9A5,-0.312686686,-0.295468517,-0.31040952,-0.305113622,-0.299047624,-0.309613296,-0.306551798,-0.305823525,-0.297079175,-0.291893326,-0.308288704,-0.314082063,FALSE
TMTC2,-0.310466521,-0.315510886,-0.319422177,-0.321842008,-0.321830038,-0.318303104,-0.294116924,-0.297234855,-0.311518801,-0.29232611,-0.303226209,-0.306104055,FALSE
RNF187,-0.300115368,-0.292454702,-0.310221008,-0.292422896,-0.294413639,-0.300786099,-0.302357243,-0.294606391,-0.317220752,-0.290477008,-0.275168356,-0.288725744,FALSE
HOOK2,-0.300122769,-0.28379777,-0.304211074,-0.284684292,-0.275274829,-0.282745673,-0.089089916,-0.099674439,-0.138966484,-0.079366057,-0.137816178,-0.152118988,FALSE
SQRDL,-0.28271667,-0.271421826,-0.282470132,-0.240869696,-0.272129346,-0.294474451,-0.188859015,-0.196114773,-0.104719408,-0.214752861,-0.194409341,-0.153259017,FALSE
TMX3,0.578898537,0.583383463,0.459039378,0.219329278,0.28239729,0.126725163,-0.118692558,-0.139466932,-0.13177301,-0.206951895,-0.218398679,-0.201283556,FALSE
NBN,-0.16660324,-0.102710222,-0.176488372,-0.1894151,-0.099622083,-0.120684499,-0.23998092,-0.233857484,-0.225307235,-0.215157057,-0.210241754,-0.201046604,TRUE
DYM,0.021501528,0.202486929,0.01372523,-0.032034023,0.014934491,-0.056414908,-0.031891438,0.014867175,-0.090491997,-0.066067,-0.114626943,-0.147922307,FALSE
ZNF599,-0.327147069,-0.33629129,-0.32060636,-0.322420486,-0.323424755,-0.332033196,-0.315050071,-0.324223678,-0.316487031,-0.314421969,-0.31433505,-0.313611134,FALSE
LPIN2,-0.302583083,-0.298997541,-0.30033424,-0.282404708,-0.277828062,-0.266987462,-0.306722646,-0.307031666,-0.310630246,-0.282312374,-0.276779413,-0.284295427,FALSE
NSDHL,0.659076119,0.52706765,0.702877843,0.692057558,0.752377517,0.839075931,2.097392545,2.093663723,1.470503874,1.932638849,1.917058202,1.355883259,FALSE
SPAG5,-0.268560154,-0.27064434,-0.261255827,-0.295374448,-0.282001652,-0.275409587,-0.274540091,-0.278757545,-0.260743064,-0.274098528,-0.278705881,-0.28112287,FALSE
ZNF616,-0.287188084,-0.301322347,-0.295790134,-0.294894574,-0.296998737,-0.310821417,-0.269060252,-0.260100099,-0.28902706,-0.283470686,-0.294726745,-0.300262778,FALSE
YBX2,-0.311515919,-0.314035893,-0.32153695,-0.32313774,-0.323316341,-0.322212697,-0.215197979,-0.230971577,-0.233564541,-0.255341183,-0.25260271,-0.285801449,FALSE
PRRG4,-0.302248652,-0.290002122,-0.303877251,-0.296479254,-0.306112692,-0.294868173,-0.223924298,-0.235568012,-0.223640497,-0.132742491,-0.120132171,-0.093896712,FALSE
KCNK17,-0.322262261,-0.330078787,-0.326626842,-0.307320895,-0.31479482,-0.334239996,-0.324981297,-0.31613173,-0.315906827,-0.319028439,-0.317994832,-0.312699988,FALSE
RAB1B,-0.269459321,-0.257291733,-0.239380234,-0.27185625,-0.272377673,-0.264894157,-0.225504173,-0.201891841,-0.185292486,-0.231289836,-0.235309349,-0.20818223,FALSE
BOC,-0.317932938,-0.331507869,-0.3179657,-0.304515423,-0.321455715,-0.322005868,-0.329652805,-0.329767397,-0.322869725,-0.320463574,-0.321254636,-0.318566932,FALSE
SGCE,1.544529984,1.381825259,1.575290816,1.603182327,1.554402582,1.214041403,1.040491788,1.049085452,0.85637581,0.580659718,0.582036846,0.658469322,FALSE
ATP6V0D2,-0.309822673,-0.325517459,-0.321092601,-0.303729511,-0.322619705,-0.320854494,-0.223495123,-0.153717834,-0.185568666,-0.270644218,-0.254375812,-0.253944992,FALSE
HMG20A,-0.295545527,-0.293667457,-0.290556688,-0.284134299,-0.276028603,-0.288164297,-0.311793123,-0.303030687,-0.305815344,-0.297059955,-0.301085609,-0.284710415,FALSE
EIF4ENIF1,-0.22628894,-0.162375402,-0.209141302,-0.193779249,-0.175234679,-0.162522714,-0.192375412,-0.184391761,-0.196313349,-0.171836334,-0.214733108,-0.142887607,FALSE
NDUFC1,0.068078383,0.18045355,0.032281669,0.090180411,0.036278216,0.042200757,0.172039453,0.180819967,0.122293804,0.124007617,0.156884959,0.053376516,FALSE
KIF22,0.078185317,0.095854479,0.087146072,0.038562936,0.005533934,0.144988098,0.08341172,0.098706341,0.118774955,-0.031826415,0.014926765,0.099525382,FALSE
DHX9,-0.240366455,-0.262290328,-0.265435439,-0.266639357,-0.260743816,-0.266745165,-0.2276136,-0.224197201,-0.240807118,-0.245068356,-0.251310319,-0.253743348,FALSE
NREP,0.02956221,-0.053981881,0.080756121,0.428652858,0.211500112,0.308414444,0.035670805,-0.089649946,-0.053668244,0.357124686,0.292345393,0.301017257,FALSE
MAP3K8,-0.229707255,-0.226126932,-0.230526166,-0.043151465,-0.081970431,-0.159820496,-0.29765351,-0.286933406,-0.277754851,-0.235524314,-0.245945073,-0.246402812,TRUE
ATG14,-0.180413657,-0.146510385,-0.176740469,-0.15341653,-0.188418021,-0.175766497,-0.170666908,-0.138991827,-0.163453945,-0.212744541,-0.214838004,-0.187017473,FALSE
NAPB,-0.0651878,-0.085894175,-0.134317095,-0.149847058,-0.126273843,-0.152641958,-0.019631524,-0.024237053,-0.100210223,-0.13536163,-0.148352794,-0.174705308,FALSE
ZNF558,-0.196853984,-0.163139814,-0.210731683,-0.137069414,-0.148244613,-0.178131964,-0.215734074,-0.239333577,-0.20880692,-0.228789387,-0.242516785,-0.251139161,FALSE
HEXA,-0.29156551,-0.2976464,-0.288049183,-0.289994311,-0.29077443,-0.302658761,-0.314132653,-0.312192035,-0.308510169,-0.303700075,-0.309858525,-0.312433811,FALSE
RGL1,-0.063701029,-0.130514633,-0.109640756,-0.095237858,-0.101515795,-0.098067451,-0.161401502,-0.230741155,-0.186829161,0.005881507,0.023369802,-0.002778863,FALSE
KLRF1,-0.323127385,-0.332334111,-0.323604595,-0.326912127,-0.324771805,-0.324770434,-0.21793715,-0.227543765,-0.234619594,-0.21993324,-0.221334318,-0.227450472,FALSE
MYB,-0.181048625,-0.115316361,-0.119483763,-0.282206039,-0.255506043,-0.258775898,-0.075148441,-0.160626748,-0.011774668,-0.022407214,-0.029754561,0.040484464,FALSE
FEZ2,0.299042956,0.560481084,0.422778916,0.395770547,0.59294567,0.471653375,0.33451042,0.392033464,0.311511366,0.571866535,0.639154488,0.645310361,FALSE
IFT122,-0.278650437,-0.289963633,-0.266662393,-0.270976116,-0.272329326,-0.272891331,-0.287989771,-0.29013057,-0.286733374,-0.288831453,-0.290657868,-0.297584386,FALSE
CYTL1,-0.107578903,-0.116876716,-0.110747888,-0.114449609,-0.143240701,-0.063199948,-0.329766006,-0.331113003,-0.32479862,-0.329767993,-0.321523749,-0.310256129,FALSE
ALG9,-0.069244043,-0.106083429,-0.040652932,-0.129082473,-0.136406197,-0.138409578,0.000268312,0.004200953,0.003428026,-0.0658412,-0.020719766,-0.065034385,FALSE
RRP8,0.112457275,-0.003023107,0.071546724,-0.101684382,-0.090492685,-0.059886949,-0.142963405,-0.085027991,-0.125814445,-0.207222566,-0.200174277,-0.162172303,TRUE
METTL2B,-0.259050444,-0.232700571,-0.28457892,-0.287768047,-0.29827627,-0.301975553,-0.259257256,-0.269653239,-0.233497566,-0.293043315,-0.284319622,-0.266973789,FALSE
KHNYN,-0.289452653,-0.278074675,-0.283772509,-0.294507462,-0.302940288,-0.310201676,-0.264963645,-0.285737762,-0.300529545,-0.295409152,-0.280316938,-0.282303118,FALSE
EML2,-0.299618051,-0.300499488,-0.29626665,-0.30174428,-0.312274184,-0.317050183,-0.2869473,-0.276464581,-0.296097118,-0.279270222,-0.29615767,-0.283952102,FALSE
PSMD12,-0.023018159,-0.02672785,-0.057551478,-0.127978983,-0.113505186,-0.099814335,-0.014057308,0.043069524,-0.012128303,-0.048131782,-0.036408779,-0.010945463,FALSE
MTMR6,0.185266867,0.23457533,0.180250683,0.363449914,0.436723037,0.256960293,-0.124261372,-0.122144734,-0.075801778,0.156561937,0.143185551,0.231096705,FALSE
POLR1B,-0.281056726,-0.270882739,-0.285675206,-0.299320077,-0.290907385,-0.29321033,-0.281754576,-0.293696711,-0.292200873,-0.297668964,-0.284007466,-0.283324318,FALSE
AIMP2,2.631752504,1.953950238,2.613541774,2.265955971,2.233025651,2.188139245,4.009593726,3.937229197,3.519488788,3.236201189,3.206489616,3.146291643,TRUE
ZNF16,-0.267529356,-0.26028504,-0.246367637,-0.264565942,-0.267152562,-0.266782325,-0.291583243,-0.291339074,-0.279765597,-0.303055241,-0.298556531,-0.290949251,TRUE
IL17RB,-0.328637614,-0.331826015,-0.319992201,-0.329938071,-0.326509439,-0.329500548,-0.245347184,-0.234132189,-0.222772449,-0.265924123,-0.271974456,-0.26688165,FALSE
FIP1L1,-0.176922817,-0.211782396,-0.192182724,-0.24051724,-0.244061801,-0.256448287,-0.209459439,-0.211705426,-0.229223548,-0.241281498,-0.239180624,-0.275558447,FALSE
RAB21,0.009082662,-0.024807322,0.047525687,-0.007174077,0.00190205,0.070382528,-0.132791048,-0.163957737,-0.088873296,-0.141925759,-0.157152477,-0.111818712,FALSE
TIMELESS,0.042540558,-0.057844702,0.021297119,0.04355523,0.088008748,0.197901999,0.066310497,0.048604142,0.008533218,0.015113988,0.03298261,-0.01340402,FALSE
PTH2R,-0.327096598,-0.335861712,-0.329028048,-0.332900141,-0.329690377,-0.321759465,0.383180342,0.329668974,0.498004001,0.321256458,0.252674476,0.251500224,FALSE
ACIN1,-0.167835679,-0.140167454,-0.169505208,-0.190607845,-0.186900951,-0.190542457,-0.021107469,0.001901985,0.039135771,-0.11320932,-0.094337177,-0.080913619,TRUE
EGLN1,0.081773845,0.076769548,0.016861856,-0.115390366,-0.099121155,-0.086865826,-0.211086418,-0.201245608,-0.216381929,-0.24803886,-0.253263192,-0.206393576,FALSE
NNMT,1.130705908,0.757398786,1.120640847,0.92819637,0.976473079,0.793842333,-0.326959094,-0.315661128,-0.323669668,-0.316968736,-0.317729337,-0.31353362,FALSE
SLC15A3,-0.308374385,-0.332292353,-0.325770535,-0.310151932,-0.322124515,-0.31337206,-0.185563186,-0.169624473,-0.183071758,-0.14616458,-0.146822036,-0.175980619,FALSE
UFC1,0.612038209,0.526452429,0.559818363,0.530069109,0.606120588,0.793349527,0.670055007,0.896819141,0.659520404,0.583894742,0.670192832,0.504890834,FALSE
PKD2,-0.24813352,-0.208522762,-0.234255631,-0.204665153,-0.17899329,-0.193738228,-0.297978008,-0.30239909,-0.290609639,-0.28103103,-0.267826726,-0.263870336,FALSE
HIST1H3A,-0.315216935,-0.311031307,-0.311850288,-0.328336885,-0.324708148,-0.324251121,-0.317414275,-0.319615083,-0.311333677,-0.298967677,-0.314323475,-0.320224544,FALSE
STK25,-0.024671257,-0.03090724,0.029195163,0.124606426,0.195136858,0.107634166,0.148704717,0.201486664,0.131916458,0.215961883,0.191486148,0.16967116,TRUE
KCNG3,-0.299320549,-0.302126748,-0.302704476,-0.300082616,-0.297868617,-0.292740297,-0.318217671,-0.327368379,-0.31735395,-0.315570149,-0.318554109,-0.314290471,FALSE
STRA13,1.119116644,1.003625701,0.990096454,0.424628346,0.490981531,0.679757793,1.910177816,1.611105535,2.36494338,1.643173032,1.736007826,2.343898525,FALSE
XIAP,-0.259451554,-0.210395726,-0.279686591,-0.270226724,-0.265935805,-0.268811963,-0.268245268,-0.266632231,-0.271634491,-0.259430918,-0.266502505,-0.261488634,TRUE
GMFB,1.22777155,1.040469762,1.31002036,1.175627189,1.172219732,1.091594098,1.478617172,1.520430259,1.614839923,1.099826652,1.030810572,0.949260777,FALSE
VPREB3,-0.329723127,-0.334508226,-0.32131702,-0.335674206,-0.326275029,-0.3314596,-0.304776029,-0.310148258,-0.309169389,-0.312651753,-0.315894744,-0.320317853,FALSE
YTHDC2,-0.283572174,-0.29436804,-0.300387726,-0.283978724,-0.280409864,-0.279737318,-0.28366194,-0.294068238,-0.27199947,-0.280989778,-0.263580611,-0.273267713,FALSE
RNF145,0.325038876,0.35876927,0.255686806,0.366276568,0.405934804,0.254582132,0.081476692,-0.095044978,0.128776133,0.096957178,0.159291778,0.188134655,FALSE
SRPX2,-0.300232297,-0.305731945,-0.298697853,-0.273179737,-0.261305483,-0.250911166,-0.282997241,-0.273950952,-0.283203951,-0.207025715,-0.180202092,-0.233280415,FALSE
TLR3,-0.331565347,-0.332816483,-0.327665939,-0.328648364,-0.327275629,-0.326161117,-0.315741687,-0.320066546,-0.310424992,-0.309426862,-0.31142473,-0.304464577,TRUE
CORO2A,-0.281168475,-0.293360102,-0.280477543,-0.277878532,-0.275352966,-0.281531081,-0.148952372,-0.162467373,-0.17067722,-0.167703707,-0.177471663,-0.151676578,FALSE
CRTC1,-0.330793765,-0.331042761,-0.323282928,-0.327845982,-0.320054385,-0.310483919,-0.31456781,-0.303845046,-0.320402993,-0.318094118,-0.308449303,-0.320474561,FALSE
DDX39A,1.420666943,1.626814041,1.750905977,1.708009553,1.929904759,2.353079849,2.438998302,2.40489135,2.358689822,2.089881237,2.487677594,1.830190842,FALSE
CCDC126,-0.267894844,-0.286450912,-0.302480057,-0.276646223,-0.280754886,-0.278258901,-0.238152139,-0.2597676,-0.265955116,-0.205049239,-0.231059979,-0.239058072,FALSE
ENTPD5,-0.308768094,-0.297916328,-0.323793107,-0.309926238,-0.318143214,-0.316377428,-0.301513846,-0.315550796,-0.312549772,-0.313502846,-0.302182314,-0.311951913,FALSE
TP53BP2,-0.172744095,-0.169626553,-0.140491977,-0.186734526,-0.176093571,-0.180418658,-0.171173843,-0.142544232,-0.195613116,-0.165451687,-0.175428965,-0.169216131,TRUE
NFKBIL1,-0.306014349,-0.325372882,-0.307602789,-0.322182375,-0.32463343,-0.326306718,-0.295433611,-0.301785507,-0.293466259,-0.306961876,-0.305115059,-0.315016609,FALSE
BCL2L1,-0.081900837,0.057222816,-0.055876005,0.087064518,0.121791564,0.185921592,-0.164839019,-0.153218335,-0.192219563,0.02278396,0.052240056,-0.087643007,TRUE
MVD,-0.304227115,-0.287962049,-0.315114085,-0.270404211,-0.267304171,-0.257225054,0.067950186,0.020089579,-0.047189678,0.093811172,0.05765775,-0.078972864,FALSE
PLD2,-0.311863005,-0.288595727,-0.31936308,-0.284286953,-0.291975047,-0.295230087,-0.323390581,-0.311006149,-0.299673161,-0.295310726,-0.300361465,-0.306721235,FALSE
NAPRT,-0.008345639,-0.087711385,-0.019532135,0.118778552,0.012948602,-0.008156528,-0.301234957,-0.285421025,-0.290462143,-0.31407965,-0.303380297,-0.30450114,FALSE
GOLGA2,-0.224107997,-0.226106169,-0.202390037,-0.2502276,-0.236257354,-0.253423729,-0.184870075,-0.170716539,-0.23475204,-0.205463206,-0.228277705,-0.261609291,FALSE
LRPAP1,-0.051716575,-0.05433025,-0.026189891,-0.056544837,-0.087320097,-0.062014974,-0.159621994,-0.209186544,-0.166655978,-0.189900356,-0.170756394,-0.116817581,FALSE
ATAD2B,-0.302226746,-0.311822635,-0.317638796,-0.271791244,-0.319179744,-0.301311758,-0.299501806,-0.301430491,-0.289813458,-0.281219921,-0.285916934,-0.272507206,FALSE
TFG,1.03570872,1.206153452,1.270062848,1.11554996,1.096196065,1.510013839,1.133236066,1.221344457,1.195332239,1.032263641,0.974223438,1.135523261,FALSE
NID2,-0.3077816,-0.324619236,-0.323945711,-0.319951729,-0.318264082,-0.325529429,-0.322448489,-0.319833497,-0.300639415,-0.31914134,-0.321346655,-0.316905737,FALSE
FBXO18,0.026265264,-0.01774662,-0.000474867,0.026667105,-0.017870764,-0.075924417,0.05089532,0.019337517,0.038533932,-0.020542083,-0.035648121,-0.06479786,TRUE
ZNF549,0.795504928,2.074303274,0.911315744,0.844594247,0.720842469,1.014663754,1.162594462,0.851919456,1.200536765,0.890311501,0.823918542,0.989513887,FALSE
