IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
THOC1,926.916,960.203,771.375,771.987,716.868,793.829,1957.24,1735.11,1720.17,1165.5,1075.3,1179.79,TRUE
CNPY1,99.3244,100.994,95.8593,99.2616,105.059,102.756,106.355,92.7617,104.133,103.753,105.512,92.8873,FALSE
GABRA1,99.8864,109.161,96.5421,93.5277,96.4559,99.9423,99.8002,88.3749,98.4603,89.9422,99.2012,96.0555,FALSE
OR1L4,95.53255,99.3991,94.30725,96.8686,94.82065,107.2695,104.2975,102.83555,99.7138,101.32745,98.6623,101.9825,FALSE
TCEANC,92.8792,99.3388,92.2214,93.7382,95.8202,94.3686,96.1083,93.8729,93.8578,100.605,96.32,99.9723,FALSE
MRPS34,320.659,354.143,254.85,232.894,253.713,246.307,325.607,363.848,356.217,324.921,246.338,259.602,FALSE
ACOT2,157.704,147.798,146.25,172.549,188.5395,148.157,375.8435,407.5965,271.091,315.8435,302.941,203.4555,FALSE
FLNA,218.992,323.408,267.848,327.826,387.336,382.45,280.448,322.05,262.165,285.702,338.112,308.491,TRUE
SENP8,103.701,101.652,107.588,117.877,102.43,112.948,116.695,108.626,123.718,104.815,123.813,109.321,FALSE
UNC79,95.88475,102.924,105.888,98.173,95.25915,97.5236,100.1335,101.0583,99.2572,91.69035,95.0916,113.606,FALSE
NOS1,88.6499,99.8892,93.0118,100.697,95.8177,100.304,99.1167,100.59,93.6346,96.3711,111.154,91.044,TRUE
MPND,118.481,100.568,105.005,109.159,126.603,113.508,112.858,123.285,107.399,122.082,110.522,101.414,FALSE
OR2M7,94.8056,95.6693,98.8991,104.632,109.281,98.1387,95.338,94.0694,93.9792,99.5211,87.825,96.7373,FALSE
OTOA,94.2754,103.9283333,95.3801,97.4642,91.71663333,97.659,94.85756667,97.09546667,96.51493333,95.33386667,93.95476667,100.2225667,FALSE
DAB2,1352.42,858.9185,1429.61,2107.97,2152.855,1826.965,160.724,140.389,136.375,180.129,165.7245,139.7705,TRUE
NPL,125.9185,126.308,125.2015,121.7425,116.8285,130.352,133.8655,130.874,154.0485,133.4465,131.326,128.788,FALSE
P2RY12,101.491,99.8815,98.8093,91.6883,98.5611,100.392,108.097,98.812,93.4837,99.3219,97.8184,95.8521,FALSE
RABL2A,121.8406667,128.248,128.131,143.054,138.7906667,134.0353333,188.8526667,189.108,260.7906667,174.3616667,168.736,196.6483333,FALSE
DMAP1,427.309,411.271,503.358,568.2905,564.9985,561.2035,458.0235,517.029,545.2165,569.158,606.28,514.0975,FALSE
GPRC5B,101.306,98.7501,106.087,113.769,104.688,106.557,103.998,105.119,105.192,117.26,118.282,102.077,FALSE
GABRA5,96.047,96.90305,99.15365,93.81445,95.12915,95.781,92.12735,92.57825,105.086,97.42215,91.2708,103.06835,TRUE
GEN1,116.6756667,118.908,118.4566667,127.1906667,116.43,112.163,129.575,134.175,142.8023333,124.5506667,125.444,135.5433333,FALSE
NPM2,92.0254,111.14,91.9601,99.7155,96.0704,91.0223,117.355,109.181,113.989,141.922,125.819,124.343,FALSE
GOLGA3,742.98,992.578,822.633,800.515,850.329,923.335,781.115,696.01,640.362,875.325,872.522,688.8,FALSE
ARSK,203.928,266.705,236.827,185.156,191.302,183.703,161.422,153.439,151.607,165.373,181.443,170.324,FALSE
PDE6D,392.615,441.369,447.082,482.894,462.034,435.665,565.287,601.503,590.06,687.245,661.556,797.47,FALSE
GOLGA4,299.613,317.699,230.522,229.427,225.377,206.474,425.144,368.425,415.456,333.207,352.109,360.247,FALSE
IL15,149.9535,125.01245,152.7795,131.6019,139.4643,130.0062,171.01635,163.799,193.9905,185.0695,169.3478,181.1131,FALSE
SIGLEC15,88.3797,92.0909,94.1764,93.8001,98.5565,99.6892,97.7163,102.131,107.025,95.9034,101.914,101.849,FALSE
THAP7,153.171,157.775,148.702,144.11,141.1434,152.6128,132.82545,137.0918,139.7313,141.2165,138.9945,123.15975,FALSE
URAD,105.5105,89.8684,95.9699,97.0887,93.06305,100.8889,93.11015,96.93885,97.54815,92.23415,93.8945,95.94065,FALSE
NAT16,148.343,128.16,122.122,125.473,142.254,101.828,98.8048,93.7608,102.837,99.5369,96.8292,94.6786,FALSE
ZNF480,209.228,209.043,177.345,270.185,281.48,298.385,345.118,320.659,425.331,424.466,393.545,426.011,FALSE
TUBB2B,523.614,539.385,636.41,1013.52,963.646,810.937,249.042,160.306,197.171,305.947,266.449,187.291,FALSE
SQRDL,157.592,174.358,157.35,217.37,174.253,146.07,280.607,269.644,385.015,246.267,274.361,323.744,FALSE
DHX30,445.125,531.215,446.9035,319.0215,330.751,373.2445,266.632,279.4365,240.0835,212.3325,247.183,209.473,FALSE
VIP,96.64415,101.2992,98.3586,97.4225,94.4512,95.92385,100.5916,99.52705,93.3093,97.9041,95.914,97.53915,TRUE
ESRP2,126.603,96.5867,96.7018,123.615,120.267,97.2055,120.239,102.937,121.132,121.8,124.152,127.461,FALSE
C4B,99.1334,102.137,94.2466,98.7571,101.423,107.898,96.5633,107.274,104.053,97.9276,91.2584,98.0775,FALSE
LALBA,97.3234,104.08,112.578,100.328,97.2269,100.843,99.235,96.0784,98.5209,106.745,96.3328,104.214,TRUE
ABCG8,105.573,100.274,98.1719,100.339,100.115,92.5879,101.961,103.887,97.3261,98.5794,101.596,107.887,FALSE
GAGE2B,100.68955,103.85535,108.87785,104.512,107.55,101.64325,108.4265,100.75785,95.73215,100.4988,101.00915,120.5045,FALSE
DEFB135,101.184,90.4628,96.9474,112.878,97.0547,91.2946,94.0912,98.098,92.2059,90.2614,94.7965,92.3561,FALSE
KCNK18,107.952,106.915,97.9292,100.81,104.812,105.592,103.67,107.734,97.3306,95.9492,106.597,105.23,FALSE
DIS3,164.581,173.2,150.689,140.063,148.586,144.496,122.511,117.099,110.229,104.73,125.673,95.7841,FALSE
NEPRO,108.434,116.434,119.192,110.38,117.453,121.487,105.295,112.079,119.313,104.342,113.209,134.395,FALSE
RAP1GDS1,298.59475,311.061,325.683,288.48925,318.47625,306.149,309.6065,307.3205,352.3245,312.0815,280.58225,287.0545,FALSE
SDC4,435.875,376.677,422.677,777.604,861.972,943.655,305.722,414.043,223.956,499.791,501.645,351.069,FALSE
BPY2B,98.0571,101.447,102.206,97.1117,101.452,92.8564,99.9875,101.66,114.065,97.9725,97.6049,103.324,FALSE
MEIS1,174.859,209.136,162.511,158.53,180.792,155.377,229.407,222.682,234.118,224.877,207.677,167.717,FALSE
RBM17,465.414,519.492,460.755,639.914,609.737,610.787,540.914,431.039,568.836,585.573,591.43,521.635,FALSE
CLUL1,99.52505,103.433825,98.507125,102.444375,101.175525,98.5985,101.938775,102.130925,100.3499,104.217125,106.78975,103.2194,FALSE
MARCKS,5832.76,6147.4,6465.25,7685.06,8553.31,8904.09,9931.02,8787.68,6483.05,7625.48,7913.88,6727.9,FALSE
OR6N1,90.8423,103.76,89.7809,96.338,98.4222,101.459,96.1926,92.7373,91.844,95.0528,93.7753,93.1635,FALSE
RAVER1,230.359,296.156,229.663,192.691,209.228,220.148,479.096,549.182,433.198,421.683,407.163,317.244,FALSE
ZNF681,111.55925,160.855,128.6075,109.0145,107.717,137.83665,142.5825,144.6867,143.6185,120.4809,123.777,141.0655,FALSE
CHCHD5,396.122,337.158,397.675,339.093,352.948,373.05,270.118,306.822,257.352,270.087,294.911,284.68,FALSE
ALOX12B,97.0367,99.4004,96.6624,92.3471,90.9491,100.657,98.8879,101.094,99.9865,101.976,94.0763,99.6252,FALSE
YAP1,716.538,1023.3,950.788,1056.92,1024.89,1308.59,878.374,720.29,1198.98,1680.96,1326.36,1615.71,TRUE
TLN1,528.923,473.714,533.555,602.571,527.396,583.066,685.582,612.971,575.233,710.008,711.278,539.668,FALSE
MEX3D,199.7271,185.724,217.542,185.6525,195.5192,184.558,181.5326,175.5365,165.38635,173.297,158.13625,181.16935,FALSE
CADM4,117.86,120.582,127.296,115.612,117.421,125.626,157.577,148.7,176.58,158.796,170.827,165.064,FALSE
TENM4,95.6453,107.175,96.8396,98.6251,97.869,90.1789,94.6625,108.21,101.343,102.917,101.561,95.2927,FALSE
CSRNP3,104.9879667,100.3004,104.6764333,98.61253333,92.77856667,98.54036667,102.6303,101.2393667,101.4794667,102.6108667,100.585,100.7100667,TRUE
BUD31,3449.31,4353.01,3346.01,2374,2624.93,3078.91,2852.9,3276.5,2728.14,2636.86,2476.28,2461.39,FALSE
NDUFAB1,4487.13,5767.1,5725.94,4677.8,4019.99,4992.12,4084.73,3837.73,3655.86,4011.67,4301.79,4809.08,FALSE
FBXO24,101.2015667,96.7066,97.71936667,98.4099,97.04083333,93.22696667,96.7324,95.64693333,96.2285,94.5701,101.2535667,97.46876667,FALSE
WDR44,171.6975,197.1335,183.4065,187.72,193.2855,197.8925,194.9775,178.974,198.839,192.2335,193.174,228.028,FALSE
INO80,204.156,256.8813333,212.191,198.4773333,205.8776667,205.3886667,239.3196667,259.324,222.9923333,183.6496667,183.6156667,193.8906667,FALSE
ERCC4,106.50665,99.1669,109.265,113.7015,117.585,130.2165,100.0403,98.94515,103.31965,101.80205,103.4489,101.93035,FALSE
E2F1,148.761,167.717,190.895,142.562,145.514,190.316,167.663,191.622,177.372,198.27,154.87,185.75,TRUE
MED29,677.416,568.424,693.161,712.106,779.968,808.749,840.462,1008.06,789.692,646.218,738.379,583.899,FALSE
TTC30A,110.63,103.86,108.913,122.085,134.772,125.138,118.991,114.766,141.108,129.439,124.623,119.037,FALSE
APPBP2,358.1365,307.29,326.598,568.703,523.9635,444.462,216.093,185.971,165.721,214.258,226.33,191.1955,FALSE
ADGRD1,91.9249,102.789,100.741,98.5257,96.8519,100.539,104.021,94.1764,95.5997,99.2585,96.9456,101.977,FALSE
RFX3,120.3156,123.4906,120.6197,122.2983,115.4444,124.3326,105.05082,103.38588,102.69932,101.34442,101.0467,103.66454,FALSE
ACOT7,465.14615,459.1088,515.87625,485.8910167,500.4797833,507.61465,426.5000167,428.56605,518.1997333,413.9923833,419.41565,467.4229333,FALSE
GPRASP1,113.482,105.831,125.539,109.147,104.269,111.429,112.557,114.747,108.809,108.652,114.428,106.773,FALSE
PKNOX1,152.1935,150.51,169.381,160.76005,156.313,167.603,171.254,172.066,177.7365,180.2645,162.6701,163.926,FALSE
PHF13,1715.38,1425.74,1517.28,1494.05,1641.05,1388.24,951.736,998.162,764.423,788.083,828.252,761.952,FALSE
NKAP,329.995,404.65,332.27,274.578,328.4605,282.9705,298.363,263.3775,309.5675,250.007,276.7775,320.2755,FALSE
BCL7C,288.044,295.9438333,296.5226667,275.8,280.2269,302.9486667,177.964,189.3768667,183.2426667,166.7509333,173.8336667,174.4693667,TRUE
NPAS1,104.11,107.033,112.924,121.285,131.789,122.648,107.106,110.341,98.8799,116.717,110.92,101.712,FALSE
ALS2CR12,104.795,110.631,107.184,113.16,119.779,97.17,105.157,105.438,112.952,114.246,89.4534,95.6056,FALSE
FBXO5,1154.3035,1214.305,1230.9345,774.625,912.374,1103.356,681.128,711.0245,679.9615,506.105,534.4,518.759,FALSE
FXR2,296.156,366.013,265.58,247.156,238.682,251.565,208.636,223.058,204.888,162.232,181.82,171.045,FALSE
TFDP2,209.0475,190.5735,209.108,243.6025,264.473,207.7145,217.5165,201.628,199.8185,225.4975,227.62,232.999,FALSE
MNS1,252.0045,255.636,308.135,265.695,295.7665,303.6475,407.3355,398.5285,464.61,264.4955,268.4815,316.697,FALSE
GNB5,145.5365667,144.5806667,155.1421,150.0271667,164.7556667,133.4090333,155.4925,154.9550333,161.5775667,146.7406667,164.4712333,165.8726667,FALSE
DCAF15,169.2395,184.7665,171.3585,138.8845,143.7585,163.174,181.865,194.3215,187.3175,134.7035,156.5525,162.5245,FALSE
PSAPL1,97.5128,94.9444,102.283,102.155,93.43,91.0136,94.7856,93.8898,102.049,101.287,95.2435,105.036,FALSE
VRK3,262.42,194.5136667,248.4866667,228.985,214.502,215.207,255.4396667,268.2283333,225.9793333,186.1343333,175.2096667,143.386,FALSE
SYNE1,99.2893,100.14325,96.74705,98.5033,103.27805,106.4285,98.0736,101.58,99.1938,96.8661,95.09595,101.71275,FALSE
NXF2B,98.90375,96.7041,96.39475,93.87685,94.87755,96.7146,99.2721,93.5741,95.31595,100.9291,96.95865,97.31845,FALSE
MAP3K7CL,317.244,244.579,385.627,426.324,519.577,651.448,217.566,220.235,192.367,142.231,135.725,167.986,FALSE
PDRG1,504.216,489.57,546.101,395.875,440.93,479.197,733.476,868.74,793.974,332.11,347.063,302.738,FALSE
IKZF4,103.716,123.806,112.101,110.137,111.572,119.76,126.37,129.269,137.465,115.174,128.246,116.98,FALSE
BANP,658.7143333,436.762,731.7336667,632.04,556.7516667,627.0356667,675.5163333,598.4816667,555.792,732.6556667,611.5213333,705.9833333,FALSE
MYO1D,86.5176,100.41,117.628,91.9519,90.6853,98.2506,243.241,209.228,212.503,209.445,201.674,208.368,FALSE
ZNF140,183.724,198.361,190.761,189.483,212.623,209.16,278.021,240.384,373.444,244.481,229.939,277.056,FALSE
AP2A1,147.1345333,170.5096667,148.4816667,158.8299667,156.2319667,158.5525,150.7645667,163.5735333,165.694,138.8853333,135.6218667,144.9066667,FALSE
CXCL1,3312.9,4133.97,2819.43,3246.11,3639.57,2314.14,173.914,185.487,315.571,349.751,403.921,527.643,FALSE
PRAF2,270.771,247.339,279.186,377.503,281.703,315.263,143.276,167.405,167.799,165.603,180.047,176.28,FALSE
ERI2,167.0935,155.50525,158.7625,134.06975,148.365,157.0795,125.15275,123.340625,139.80025,130.875,125.39325,138.5671,FALSE
COMMD5,708.2293333,584.5113333,682.1786667,642.0276667,592.4773333,597.3543333,274.3553333,248.4452667,278.493,269.8453333,293.5496667,300.7584333,FALSE
ARFGAP3,336.998,334.7745,304.86675,373.269,344.463,411.9925,300.9645,296.1223,278.8195,381.36925,434.368,376.377,FALSE
LENG1,145.6,154.972,128.649,129.303,125.823,124.17,134.321,132.408,163.116,127.582,132.108,124.618,FALSE
PHACTR2,1063.64,1066.43,841.089,554.459,731.308,555.645,1130.17,1008.47,1009.56,1083.92,1266.64,931.255,FALSE
CMTM7,471.263,422.9513333,449.0893333,352.5316667,383.5866667,399.2286667,1570.332667,1612.400333,1312.608,1469.417,1227.048333,1421.514,FALSE
PRKCE,160.626,165.503,175.814,138.741,139.379,117.208,130.864,117.57,118.651,120.844,123.579,120.461,TRUE
REEP4,193.245,177.66,170.306,163.211,171.35,220.478,137.929,123.941,130.36,123.004,130.659,168.544,FALSE
CNTFR,101.5969,102.5278,96.60886667,103.5869,98.4987,93.7733,98.34363333,98.96226667,97.4731,100.5413667,98.8217,102.6076667,TRUE
SH3RF1,294.193,279.423,289.615,231.875,212.284,211.545,348.934,373.866,336.12,299.949,277.112,259.567,TRUE
PSMC4,769.754,661.7193333,723.569,585.5106667,644.9366667,700.1043333,878.5226667,1029.363333,972.5846667,690.8946667,670.5023333,564.7526667,FALSE
BTBD9,109.362,102.878,109.4,110.539,102.705,107.362,110.956,105.64,104.513,112.404,101.992,106.474,FALSE
BEX2,90.7125,99.3032,94.7993,92.0083,98.5989,96.2921,106.632,94.3472,99.5364,102.71,100.215,92.2548,TRUE
KCNN2,100.089,104.85195,97.0286,97.8409,100.17595,100.49375,99.791,101.04695,95.75605,97.16565,96.88635,95.1144,FALSE
TNFRSF21,1509.67,1542.55,1397.63,1409.12,1165.9,1138.21,2352.2,2512.06,1649.69,2382.78,2614.65,1677.45,TRUE
AIM2,104.8732,100.4707,103.1943,102.6815,108.367,104.2537,110.67505,104.275,113.95825,113.553,113.2454,122.7045,TRUE
AGAP1,341.2838667,422.7873333,328.6165667,314.7450667,340.4830667,328.3474333,312.3277667,316.6003333,308.5532667,314.7866667,330.2794333,320.6427,FALSE
DDX43,122.483,132.834,104.624,138.484,131.629,124.383,96.9352,98.2283,99.7526,101.009,102.012,94.4789,FALSE
VAMP8,186.487,204.266,182.387,226.968,257.369,202.349,1978.74,2027.16,1603.62,2651.66,2366.11,2204.83,FALSE
GPS1,479.8326667,444.3876667,489.5766667,585.22,600.3056667,514.954,835.11,874.3306667,746.5933333,902.078,926.442,781.385,FALSE
ADAM5,93.52226667,95.53093333,92.08123333,95.3817,94.23746667,91.76836667,96.90446667,99.1406,97.03923333,105.0113667,94.49393333,99.2019,FALSE
MS4A3,94.58463333,104.2301333,97.83956667,96.1461,92.43196667,100.6712,94.0635,100.8134333,95.44363333,96.33466667,95.6797,97.8751,FALSE
SMAD2,120.3803333,122.6093333,111.0849333,123.592,117.8526667,119.9917333,105.8918667,110.3896667,109.0463333,116.1283333,117.5173,108.3893667,FALSE
GRK1,93.7277,106.25,100.331,94.3751,97.257,100.836,95.2581,101.991,95.8713,103.865,91.7348,103.855,FALSE
FBXL2,181.852,193.27,190.244,300.822,313.067,305.426,173.626,166.527,148.685,181.385,182.387,169.84,FALSE
SLC39A9,169.342,139.77,162.671,192.262,202.482,167.032,186.149,164.581,184.377,196.746,185.429,200.621,FALSE
ZNF837,112.5732,113.4928667,108.454,120.251,126.0205,124.3256667,146.9290333,164.6407,155.3907,155.6736667,152.3744667,148.9143,FALSE
CYP2C19,99.567,93.5629,94.5513,98.7554,102.209,100.869,96.9837,93.4331,92.7389,101.569,103.825,99.5291,FALSE
TRIP13,1571.15,1903.68,2289.86,1495.95,1747.77,1754.58,2260.37,1756.65,2150.61,1685.03,1947.19,2589.16,FALSE
EDEM2,626.169,714.836,685.894,692.665,647.283,624.659,375.563,359.533,371.877,313.451,324.178,282.226,FALSE
CHERP,173.475,198.449,158.561,183.385,187.758,190.792,186.304,180.565,190.244,208.636,237.785,199.175,FALSE
IER3IP1,1222.89,1531.06,1606.21,1149.1,1181.44,1783.16,772.8,760.255,811.708,799.075,801.248,1158.78,TRUE
CCR4,101.529,98.5993,94.6534,99.0046,98.9526,96.3541,95.166,102.143,112.596,91.4289,94.6005,93.959,FALSE
SLC41A2,121.594,111.004,107.074,127.699,137.282,152.2,130.775,127.468,151.347,170.893,161.848,179.63,FALSE
THEM4,97.3047,101.079,104.604,97.3738,94.8537,101.826,103.743,124.757,115.252,125.823,117.193,103.32,TRUE
CBX5,1297.09,1033.67,1214.58,1033.01,1078.36,958.317,870.078,795.807,685.151,1044.41,1020.25,792.918,FALSE
SNX11,278.294,289.1915,269.4825,265.495,284.253,281.0734,267.4347,318.6643,265.7595,248.5081,224.09395,224.18,FALSE
B3GNT2,140.393,149.371,138.617,161.256,152.584,141.722,274.884,272.854,281.421,253.751,244.557,301.213,FALSE
SLC17A1,104.395,101.59,106.037,109.767,106.806,101.359,94.1867,105.418,108.312,92.7891,101.129,121.168,FALSE
BQ882395,103.601,100.109,107.414,102.534,102.317,103.817,106.123,106.107,114.027,111.836,112.234,104.632,TRUE
FBXW2,260.5125,247.326,236.5315,203.6915,220.6525,206.3665,170.7325,183.724,150.6975,175.3665,164.969,155.024,FALSE
ZNF324,162.783,191.65,152.026,153.534,160.176,182.387,151.906,139.888,127.448,165.412,155.377,155.853,FALSE
CAPN6,108.149,120.07,113.245,121.563,108.822,111.727,113.443,141.705,120.428,120.102,109.908,110.623,FALSE
DCANP1,99.5626,103.497,90.8013,99.4975,107.807,100.039,99.3651,95.7707,97.4758,103.071,110.259,102.788,FALSE
OXA1L,569.555,563.183,591.917,547.578,495.339,518.082,458.606,476.158,436.061,383.008,385.245,391.1,FALSE
PEX5L,103.612,95.3348,100.4385,103.0271,100.8756,109.2028,112.28,99.574,104.8785,114.5575,106.7849,100.97895,FALSE
SDR16C5,114.091,121.5705,103.331,106.582,105.648,103.74,105.11,102.6725,105.9175,108.20835,108.5502,118.3355,FALSE
TMEM39A,172.736,162.846,149.839,163.863,143.9,143.042,144.92,154.508,139.73,145.801,163.935,146.587,FALSE
MSL3,219.458,201.3162,241.0016,218.2216,205.5588,218.264,278.54184,263.53834,250.91976,243.6616,246.0908,237.6498,FALSE
RGS6,114.096,100.503,107.127,124.526,101.649,116.677,99.9053,113.093,118.407,113.09,115.684,121.483,FALSE
CROT,128.903,130.238,123.68,137.731,123.18,142.46,149.792,142.1,149.922,124.696,123.48,120.287,FALSE
LTBR,405.368,680.434,507.697,585.896,465.36,488.824,377.182,365.888,432.81,283.095,344.853,286.042,TRUE
DLG3,105.3784333,98.16873333,94.99323333,96.88106667,98.6168,95.39583333,143.9677,143.3362667,138.4027333,134.4318,136.6876,130.3800667,FALSE
BRCC3,292.116,276.519,369.433,268.893,311.697,306.607,532.62,529.798,541.453,503.945,584.991,460.873,FALSE
BRF2,443.943,531.797,472.479,301.407,358.955,385.089,283.71,281.066,240.133,201.748,210.489,195.013,FALSE
ARSB,198.3013,167.211725,187.5525,234.80025,220.36925,226.48655,132.41815,123.03615,147.6665,141.379025,130.156975,134.900425,FALSE
MLN,93.50545,96.60755,98.22305,96.3291,103.2655,102.0067,98.27135,115.707,99.32735,95.64225,92.29395,93.86775,FALSE
WNT10A,97.4103,89.4262,91.3103,92.8905,91.974,107.325,200.049,206.247,160.066,401.134,434.947,496.88,FALSE
BX101207,94.4818,102.866,97.9418,102.059,103.51,102.462,101.915,100.684,95.6075,99.5472,95.7366,90.9256,FALSE
IL17RA,130.825,129.924,110.333,115.936,146.07,145.281,124.899,115.835,116.387,112.546,113.163,109.688,FALSE
CXCL10,123.22,108.583,107.592,130.653,130.548,137.731,129.821,146.291,141.288,175.116,164.179,185.067,FALSE
RFWD3,798.045,587.146,753.085,514.306,552.816,593.161,1078.36,1215.59,1408.37,774.23,846.002,1174,FALSE
PCDH12,101.458,90.2162,90.0615,97.9761,109.418,95.4877,100.869,92.3226,96.1135,96.1873,116.867,101.73,FALSE
TRAF6,119.604,119.0676667,117.4603333,120.5265333,121.2094,114.7941667,165.751,164.7321333,169.6956667,192.4606667,190.454,176.8663333,TRUE
GPHN,202.989,185.5585,178.658,184.0775,170.615,168.7455,205.3815,198.821,179.4846,172.067,191.7347,161.745,FALSE
WDR72,94.30865,96.57955,93.57935,103.724,93.50785,102.70425,93.19075,90.20395,96.06165,98.65615,98.64415,102.09895,FALSE
FRK,89.4615,108.992,101.075,91.544,97.2697,89.2272,224.899,185.773,213.995,239.728,247.891,275.229,FALSE
EIF1AY,102.202,99.38155,97.8679,100.10605,97.62165,95.9239,96.8004,92.69475,94.9042,97.83075,103.80075,94.1454,FALSE
RASAL1,97.1359,103.18,94.7125,111.58,108.154,112.747,113.409,108.694,104.323,118.593,113.997,107.629,FALSE
FGF17,101.321,109.294,113.689,103.441,104.203,98.4249,103.393,114.834,102.186,98.9983,106.205,108.979,FALSE
WIPI1,248.854,260.821,272.089,368.677,334.894,291.05,312.26,337.288,229.818,369.715,289.982,297.561,FALSE
GRIN2D,103.017,104.295,92.7058,88.2193,95.4956,103.688,94.7099,93.4319,97.7777,90.7674,94.5374,91.3556,FALSE
RNF144A,277.61,231.436,249.0725,260.3465,263.0105,267.002,136.4995,114.916,128.031,156.0025,162.834,158.582,FALSE
CSE1L,3782.14,4514.9,3771.655,2861.415,3509.755,3872.295,3317.45,3262.36,2942.8,2353.025,2742.11,2528.635,TRUE
CDH4,102.331,96.8451,96.853,102.231,101.131,100.52,98.8688,97.3322,96.4443,101.065,99.2016,103.257,FALSE
CD7,112.939,103.699,106.241,103.845,101.668,94.8694,111.465,101.963,99.7562,93.5135,99.8301,97.0811,FALSE
COX8C,98.0971,91.151,100.059,98.2049,95.2553,96.8939,100.168,103.373,100.035,102.327,98.7352,97.0807,FALSE
FBLIM1,105.2066667,115.9156667,109.3756667,117.8516667,109.599,109.2919667,118.6796667,130.6793333,107.9496667,117.482,113.1773333,118.1676667,FALSE
HYAL4,107.033,110.665,105.149,109.897,117.817,105.562,105.337,102.757,112.326,100.366,110.174,106.093,FALSE
MYC,1758.76,1968.425,1802.475,1448.555,1667.495,1362.48,1903.78,1816.445,1990.87,1948.555,1697.245,1495.62,TRUE
PTN,153.18,167.383,170.683,154.027,151.277,145.41,105.505,110.176,103.063,102.981,102.061,104.411,TRUE
ADAM19,866.251,712.4979,722.85815,344.6675,378.90005,400.67585,96.0026,101.84335,102.1385,98.7099,100.3516,101.1451,FALSE
