row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000008018.8,4361.519025845279,0.3194076814791236,0.0957501259557816,3.3358460711229703,0.0008504023576993684,0.020916909729671296
ENSG00000240859.1,233.33571471948085,-0.6050079624331489,0.19668394877916048,-3.0760413657977783,0.002097687409320677,0.03863598958870653
ENSG00000006747.14,405.3614434187922,-0.7799296966891676,0.2472559617642876,-3.1543413195136023,0.0016086083004695202,0.03178916403308814
ENSG00000271133.5,94.2496724795529,-0.8726089829823347,0.2502137466777776,-3.4874542049285187,0.0004876424271500496,0.014217208105454347
ENSG00000136235.15,3063.686390467437,-1.2530580698547658,0.2305748836165693,-5.434495076829434,5.4951814265783356e-08,1.1094325745010858e-05
ENSG00000172115.8,19309.581642264828,0.3045427005748921,0.0999633765880697,3.046542753651224,0.0023148955567761733,0.04116231027332188
ENSG00000086300.15,506.17187138603464,0.6973689524147947,0.14700471682036018,4.743854261948478,2.096897334476049e-06,0.00022841823825239926
ENSG00000253552.7,552.6654213426183,-0.7586770465697992,0.21832744299339507,-3.4749504513399674,0.0005109477181797535,0.014623676072041219
ENSG00000106066.14,455.77426090961234,-0.7166651688603638,0.19658512267809095,-3.645571745700748,0.00026679796521006355,0.009301031885740465
ENSG00000006625.17,3851.324785793905,0.347634861641306,0.08964974302920899,3.8777005922709926,0.000105448376482895,0.004847380752782927
ENSG00000164619.8,727.4533718627173,1.094370763144235,0.3641669532220221,3.005134742352716,0.002654632213177146,0.04501725909746489
ENSG00000272768.1,78.64779116176706,-1.1511123358089337,0.2951626971688029,-3.899924844332936,9.62225525806554e-05,0.00450657790081635
ENSG00000164742.14,631.3449225835599,0.4969465720641839,0.1329824401544561,3.736933774767493,0.00018627796018314235,0.00727673871744297
ENSG00000146674.14,96171.96163876061,-0.5112744316627401,0.1567539787518991,-3.2616360728677583,0.001107712539470692,0.024816628292851303
ENSG00000132436.11,3142.007378074004,0.506384110664967,0.10970056753403183,4.616057346356701,3.910989175702188e-06,0.00035371791699900047
ENSG00000106133.17,198.93779298439028,-0.669994903915236,0.19540282105620585,-3.428788286134917,0.0006062822659377181,0.016409161328096937
ENSG00000233369.7,1627.4374072049868,-0.5381919620498016,0.12192931344967853,-4.413966968426497,1.014934512964122e-05,0.0007543841603822878
ENSG00000178809.11,27.668833655482267,-1.2502827685704934,0.4005041773360461,-3.1217721045676736,0.0017976603673568964,0.034743914473883614
ENSG00000223705.9,1238.5757057147753,-0.5247567165918909,0.1416100168087765,-3.7056468773709534,0.00021085189737340024,0.007919412671401034
ENSG00000106211.8,10520.967275932557,-0.7451174620157552,0.2185272207702603,-3.409723783560604,0.0006502870348721509,0.017442169301597726
ENSG00000006576.16,2007.6661212314984,0.5333360040683515,0.12298772516533556,4.33649783627898,1.4477085148006915e-05,0.0009876148498229372
ENSG00000075213.10,674.511895650294,0.5704305984232281,0.17842417252862874,3.1970477449276133,0.001388419431729447,0.028809703208386026
ENSG00000182165.17,187.56785763229286,-1.0256983106323234,0.17152228050445492,-5.979971276126329,2.231769705948564e-09,7.346478932541198e-07
ENSG00000075142.13,1168.9155887883373,-0.3819365172780026,0.124718817498664,-3.062380841464392,0.0021958388140727514,0.03989371721807268
ENSG00000105825.11,11025.226234790833,-0.7428811249231771,0.20767237583087347,-3.5771783413706064,0.0003473232164190362,0.011111367994219277
ENSG00000127920.5,687.2348021119133,-0.6731650869105197,0.14424067914815233,-4.666957275063154,3.05692863949483e-06,0.0002985000906800834
ENSG00000127990.15,658.484799512791,-0.4120586350815086,0.11101083427625058,-3.711877653816205,0.00020572742923173615,0.0077615348301064094
ENSG00000242265.5,4300.2593497232565,-0.690920332053622,0.22144301011009196,-3.1200819195427583,0.0018080075085107343,0.0348088043519979
ENSG00000070669.16,1153.9070471468906,-1.022729707579433,0.1888131997850097,-5.416621871479082,6.073559735164847e-08,1.2098530992448375e-05
ENSG00000239521.7,201.40058030045319,-0.9263670636214496,0.24307703054011576,-3.8110020579199415,0.00013840461488143316,0.005960627785717587
ENSG00000087085.13,615.1829933907652,-1.2064876893456529,0.24860760723128866,-4.8529797731539785,1.2162009942034756e-06,0.00014893477748688464
ENSG00000169894.17,100.97439277849188,-1.1958899642801168,0.3068715078606171,-3.897038120669376,9.737629634258652e-05,0.004532093044729728
ENSG00000161057.11,3320.1457370814182,0.3656175720492572,0.10884502045103177,3.359065674609752,0.0007820647896415926,0.019803471113975242
ENSG00000091140.13,3019.8896878054247,0.3271728875298366,0.0954125744516938,3.4290332213546986,0.0006057353783681603,0.016409161328096937
ENSG00000128595.16,11321.769680423211,0.4075546696491928,0.11868693273668968,3.4338630230959315,0.0005950448119365852,0.01616358089151379
ENSG00000146842.16,917.2769909688286,0.4798294183525169,0.1093403224578735,4.388403176123656,1.1418594963177925e-05,0.0008281252851935835
ENSG00000106554.12,1680.8540912806338,0.28592512201379494,0.09407521109960748,3.0393247984429768,0.002371090713486373,0.04163676857876645
